"Diseases & Risk Factors","Indicator Name","Cancer Type","Year","Country Name","Region","Gender","Area","Numeric","Lower Confidence Limit","Upper Confidence Limit","Comment",
"Noncommunicable diseases","NCD age-standardized death rate","","2019","France","European Region","Males","","357","no data","no data","",
"Noncommunicable diseases","NCD age-standardized death rate","","2019","France","European Region","Females","","214","no data","no data","",
"Noncommunicable diseases","NCD age-standardized death rate","","2020","France","European Region","Total","","276","no data","no data","",
"Noncommunicable diseases","NCD age-standardized death rate","","2020","France","European Region","Males","","355","no data","no data","",
"Noncommunicable diseases","NCD age-standardized death rate","","2020","France","European Region","Females","","212","no data","no data","",
"Noncommunicable diseases","NCD age-standardized death rate","","2021","France","European Region","Total","","282","no data","no data","",
"Noncommunicable diseases","NCD age-standardized death rate","","2021","France","European Region","Males","","363","no data","no data","",
"Noncommunicable diseases","NCD age-standardized death rate","","2021","France","European Region","Females","","215","no data","no data","",
"Noncommunicable diseases","Total alcohol per capita consumption","","2000","France","European Region","Total","","13.72","10.02","17.24","",
"Noncommunicable diseases","Total alcohol per capita consumption","","2000","France","European Region","Males","","21.82","15.93","27.43","",
"Noncommunicable diseases","Total alcohol per capita consumption","","2000","France","European Region","Females","","6.28","4.6","7.91","",
"Noncommunicable diseases","Total alcohol per capita consumption","","2005","France","European Region","Total","","12.81","9.41","16.15","",
"Noncommunicable diseases","Total alcohol per capita consumption","","2005","France","European Region","Males","","20.41","14.9","25.79","",
"Noncommunicable diseases","Total alcohol per capita consumption","","2005","France","European Region","Females","","5.84","4.22","7.47","",
"Noncommunicable diseases","Total alcohol per capita consumption","","2010","France","European Region","Total","","12.25","8.97","15.66","",
"Noncommunicable diseases","Total alcohol per capita consumption","","2010","France","European Region","Males","","19.55","14.24","25.06","",
"Noncommunicable diseases","Total alcohol per capita consumption","","2010","France","European Region","Females","","5.57","4.01","7.18","",
"Noncommunicable diseases","Total alcohol per capita consumption","","2015","France","European Region","Total","","11.73","8.45","14.97","",
"Noncommunicable diseases","Total alcohol per capita consumption","","2015","France","European Region","Males","","18.73","13.53","23.99","",
"Noncommunicable diseases","Total alcohol per capita consumption","","2015","France","European Region","Females","","5.33","3.82","6.85","",
"Noncommunicable diseases","Total alcohol per capita consumption","","2019","France","European Region","Total","","11.3","8.12","14.59","",
"Noncommunicable diseases","Total alcohol per capita consumption","","2019","France","European Region","Males","","18.04","12.94","23.3","",
"Noncommunicable diseases","Total alcohol per capita consumption","","2019","France","European Region","Females","","5.14","3.66","6.75","",
"Noncommunicable diseases","Current tobacco use, adults aged 15+","","2000","France","European Region","Total","","34.7","28.1","41.3","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Noncommunicable diseases","Current tobacco use, adults aged 15+","","2000","France","European Region","Males","","39.3","31.7","46.9","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Noncommunicable diseases","Current tobacco use, adults aged 15+","","2000","France","European Region","Females","","30.1","24.5","35.7","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Noncommunicable diseases","Current tobacco use, adults aged 15+","","2005","France","European Region","Total","","34.5","28.1","40.9","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Noncommunicable diseases","Current tobacco use, adults aged 15+","","2005","France","European Region","Males","","38.2","30.8","45.6","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Noncommunicable diseases","Current tobacco use, adults aged 15+","","2005","France","European Region","Females","","30.8","25.4","36.2","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Noncommunicable diseases","Current tobacco use, adults aged 15+","","2007","France","European Region","Total","","34.5","28.4","40.6","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
